,report_month,portal_id,product,calendar_days_remaining,day of month,mrr_net_pm_bom,cancel_classified,geography,segment,sub_segment,partner_managed,employee_size,employee_size_value,marketing_health_check,sales_health_check,count_calls_by_owner_l90,count_emails_by_owner_l90_measure,count_of_integrations,renewal_month,subscription_cancel,cancel_dollars,primary_colors,age,edition 
26226,2022-03,3964244,SalesHub,31,1,1080.0,prior_cancel,EMEA,ITALY/MEA,O'GRADY,No,1 to 25,10.0,4,1,0.0,2.0,18.0,1.0,1.0,-1080.0,3.0,37.0,Enterprise
26227,2022-03,3970341,MarketingHub,25,7,79.16,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,4,0,1.0,4.0,11.0,1.0,1.0,-79.16,0.0,53.0,Starter
26228,2022-03,3977304,MarketingHub,31,1,520.0,prior_cancel,NAM,SMB,RENAHAN,No,1 to 25,10.0,4,4,0.0,5.0,9.0,1.0,0.0,0.0,2.0,53.0,Starter
26229,2022-03,3981262,MarketingHub,31,1,116.59,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,1,0,0.0,0.0,4.0,1.0,1.0,-116.59,0.0,12.0,Professional
26230,2022-03,3984599,MarketingHub,1,31,120.0,late_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,5.0,3,0,0.0,0.0,3.0,0.0,1.0,-120.0,0.0,26.0,Starter
26231,2022-03,3999713,MarketingHub,31,1,570.0,prior_cancel,NAM,NAM CST,CST,Yes,1 to 25,5.0,4,3,0.0,3.0,25.0,1.0,1.0,-570.0,2.0,24.0,Professional
26232,2022-03,4000841,MarketingHub,31,1,1020.0,prior_cancel,NAM,MID-MARKET,REYNOLDS,No,201 or Above,400.0,2,0,0.0,0.0,9.0,1.0,1.0,-1020.0,0.0,48.0,Professional
26233,2022-03,4009068,MarketingHub,31,1,920.0,prior_cancel,NAM,NAM CST,CST,No,201 or Above,578.0,3,0,0.0,0.0,11.0,0.0,1.0,-920.0,0.0,50.0,Professional
26234,2022-03,4009389,MarketingHub,31,1,170.0,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,4,0,0.0,1.0,11.0,1.0,1.0,-170.0,0.0,33.0,Starter
26235,2022-03,4017014,MarketingHub,31,1,1140.0,prior_cancel,NAM,NAM CST,CST,Yes,26 to 200,200.0,4,0,0.0,0.0,11.0,1.0,1.0,-1140.0,1.0,53.0,Professional
26236,2022-03,4021662,MarketingHub,5,27,50.0,late_cancel,,,,No,1 to 25,10.0,3,0,0.0,0.0,2.0,1.0,1.0,-50.0,1.0,13.0,Starter
26237,2022-03,4030372,MarketingHub,9,23,1831.0,late_cancel,EMEA,EMEA CST,EMEA CST,No,26 to 200,200.0,4,4,0.0,0.0,22.0,1.0,1.0,-1831.0,3.0,32.0,Professional
26238,2022-03,4030372,SalesHub,9,23,1453.33,late_cancel,EMEA,EMEA CST,EMEA CST,No,26 to 200,200.0,4,4,0.0,0.0,22.0,1.0,1.0,-1453.33,4.0,52.0,Professional
26239,2022-03,4043123,MarketingHub,27,5,50.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,3,2,0.0,4.0,2.0,1.0,1.0,-50.0,0.0,27.0,Starter
26240,2022-03,4057436,MarketingHub,31,1,900.0,prior_cancel,NAM,MID-MARKET,DUPUIS,No,26 to 200,200.0,4,0,1.0,8.0,17.0,1.0,1.0,-900.0,3.0,51.0,Enterprise
26241,2022-03,4094676,MarketingHub,31,1,1000.0,prior_cancel,LATAM,LATAM,LATAM DIRECT BRAVO,Yes,26 to 200,200.0,4,0,1.0,6.0,19.0,1.0,1.0,-1000.0,3.0,51.0,Professional
26242,2022-03,4098998,MarketingHub,31,1,880.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,4,1,0.0,0.0,23.0,1.0,1.0,-880.0,1.0,51.0,Professional
26243,2022-03,4098998,SalesHub,31,1,400.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,4,1,0.0,0.0,23.0,1.0,1.0,-400.0,3.0,49.0,Professional
26244,2022-03,4109182,MarketingHub,31,1,117.76,prior_cancel,EMEA,ITALY/MEA,O'GRADY,No,26 to 200,50.0,4,0,0.0,0.0,12.0,1.0,1.0,-117.76,0.0,48.0,Starter
26245,2022-03,4117476,MarketingHub,29,3,240.0,early_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,10.0,0,0,0.0,0.0,14.0,1.0,0.0,0.0,3.0,2.0,Starter
26246,2022-03,4118150,MarketingHub,25,7,480.6,early_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,0,3,0.0,0.0,12.0,0.0,1.0,-480.6,2.0,2.0,Professional
26247,2022-03,4120469,MarketingHub,22,10,862.5,early_cancel,NAM,NAM CST,CST,No,26 to 200,200.0,2,0,0.0,0.0,4.0,0.0,1.0,-862.5,0.0,51.0,Professional
26248,2022-03,4123721,MarketingHub,31,1,842.6,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,4,0,0.0,3.0,5.0,1.0,1.0,-842.6,0.0,49.0,Professional
26249,2022-03,4144432,MarketingHub,16,16,1417.6,early_cancel,EMEA,EMEA CST,EMEA CST,Yes,201 or Above,10001.0,3,0,0.0,0.0,4.0,1.0,1.0,-1417.6,0.0,51.0,Professional
26250,2022-03,4146418,MarketingHub,23,9,88.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,4,0,0.0,0.0,3.0,1.0,1.0,-88.0,0.0,42.0,Starter
26251,2022-03,4147539,MarketingHub,18,14,547.2,early_cancel,NAM,SMB,RUSSELL,No,1 to 25,10.0,4,0,0.0,0.0,16.0,1.0,1.0,-547.2,0.0,36.0,Professional
26252,2022-03,4147539,ServiceHub,18,14,192.0,early_cancel,NAM,SMB,RUSSELL,No,1 to 25,10.0,4,0,0.0,0.0,16.0,1.0,1.0,-192.0,0.0,36.0,Professional
26253,2022-03,4153519,MarketingHub,31,1,157.33,prior_cancel,EMEA,EMEA CST,EMEA CST,No,26 to 200,200.0,4,0,0.0,0.0,10.0,1.0,1.0,-157.33,0.0,32.0,Starter
26254,2022-03,4155952,MarketingHub,31,1,1603.25,prior_cancel,EMEA,IBERIA/CEE,CHAVES RODRIGUEZ,No,26 to 200,200.0,4,2,0.0,9.0,20.0,1.0,1.0,-1603.25,4.0,51.0,Professional
26255,2022-03,4155952,SalesHub,31,1,368.0,prior_cancel,EMEA,IBERIA/CEE,CHAVES RODRIGUEZ,No,26 to 200,200.0,4,2,0.0,9.0,20.0,1.0,1.0,-368.0,5.0,51.0,Professional
26256,2022-03,4155952,ServiceHub,31,1,368.0,prior_cancel,EMEA,IBERIA/CEE,CHAVES RODRIGUEZ,No,26 to 200,200.0,4,2,0.0,9.0,20.0,1.0,1.0,-368.0,0.0,36.0,Professional
26257,2022-03,4156010,MarketingHub,24,8,61.33,early_cancel,EMEA,EMEA CST,EMEA CST,No,26 to 200,200.0,0,0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,Starter
26258,2022-03,4158806,MarketingHub,31,1,760.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,3,0,0.0,5.0,8.0,1.0,1.0,-760.0,1.0,51.0,Professional
26259,2022-03,4172768,MarketingHub,31,1,87.2,prior_cancel,NAM,NAM CST,CST,No,201 or Above,5000.0,3,1,0.0,0.0,6.0,1.0,1.0,-71.2,1.0,12.0,Professional
26260,2022-03,4172768,ServiceHub,31,1,32.0,prior_cancel,NAM,NAM CST,CST,No,201 or Above,5000.0,3,1,0.0,0.0,6.0,1.0,1.0,-32.0,0.0,12.0,Professional
26261,2022-03,4182098,MarketingHub,27,5,189.87,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,3,2,0.0,0.0,2.0,1.0,1.0,-189.87,1.0,24.0,Starter
26262,2022-03,4187480,MarketingHub,31,1,1474.16,prior_cancel,NAM,SMB,POLMONARI,No,26 to 200,50.0,4,2,2.0,13.0,21.0,1.0,0.0,0.0,4.0,50.0,Professional
26263,2022-03,4187480,SalesHub,31,1,576.0,prior_cancel,NAM,SMB,POLMONARI,No,26 to 200,50.0,4,2,2.0,13.0,21.0,1.0,1.0,-576.0,4.0,38.0,Professional
26264,2022-03,4196151,MarketingHub,10,22,192.0,late_cancel,NAM,NAM CST,CST,No,26 to 200,200.0,4,0,0.0,0.0,5.0,1.0,1.0,-192.0,2.0,48.0,Starter
26265,2022-03,4211839,MarketingHub,25,7,,early_cancel,NAM,SMB,RUSSELL,No,1 to 25,5.0,0,1,0.0,4.0,9.0,0.0,1.0,-200.0,0.0,49.0,
26266,2022-03,4211839,SalesHub,25,7,3200.0,early_cancel,NAM,SMB,RUSSELL,No,1 to 25,5.0,0,1,0.0,4.0,9.0,1.0,1.0,-3000.0,3.0,38.0,Enterprise
26267,2022-03,4217470,MarketingHub,31,1,582.95,prior_cancel,EMEA,EMEA CST,EMEA CST,No,26 to 200,50.0,3,1,0.0,3.0,38.0,1.0,1.0,-582.95,0.0,49.0,Professional
26268,2022-03,4217470,OperationsHub,31,1,32.8,prior_cancel,EMEA,EMEA CST,EMEA CST,No,26 to 200,50.0,3,1,0.0,3.0,38.0,1.0,1.0,-32.8,0.0,9.0,Starter
26269,2022-03,4217470,SalesHub,31,1,328.0,prior_cancel,EMEA,EMEA CST,EMEA CST,No,26 to 200,50.0,3,1,0.0,3.0,38.0,1.0,1.0,-328.0,1.0,49.0,Professional
26270,2022-03,4225164,MarketingHub,31,1,400.0,prior_cancel,LATAM,LATAM CST,LATAM CST,No,201 or Above,500.0,4,0,0.0,0.0,8.0,1.0,1.0,-400.0,0.0,48.0,Professional
26271,2022-03,4230617,MarketingHub,31,1,736.0,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,4,3,0.0,7.0,20.0,1.0,1.0,-736.0,3.0,22.0,Professional
26272,2022-03,4234992,MarketingHub,31,1,1760.0,prior_cancel,NAM,MID-MARKET,REYNOLDS,No,26 to 200,50.0,4,0,1.0,6.0,12.0,1.0,1.0,-1600.0,2.0,49.0,Professional
26273,2022-03,4235138,MarketingHub,31,1,50.0,prior_cancel,LATAM,LATAM CST,LATAM CST,No,1 to 25,5.0,3,0,0.0,0.0,1.0,1.0,1.0,-50.0,0.0,41.0,Starter
26274,2022-03,4241611,MarketingHub,31,1,1097.67,prior_cancel,EMEA,EMEA CST,EMEA CST,Yes,1 to 25,10.0,3,1,0.0,0.0,3.0,1.0,1.0,-1097.67,0.0,20.0,Professional
26275,2022-03,4241611,SalesHub,31,1,20.85,prior_cancel,EMEA,EMEA CST,EMEA CST,Yes,1 to 25,10.0,3,1,0.0,0.0,3.0,1.0,1.0,-20.85,1.0,20.0,Starter
26276,2022-03,4241611,ServiceHub,31,1,20.85,prior_cancel,EMEA,EMEA CST,EMEA CST,Yes,1 to 25,10.0,3,1,0.0,0.0,3.0,1.0,1.0,-20.85,0.0,20.0,Starter
26277,2022-03,4251862,MarketingHub,31,1,366.67,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,25.0,2,0,0.0,3.0,2.0,1.0,1.0,-366.67,0.0,48.0,Basic
26278,2022-03,4270627,MarketingHub,18,14,240.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,4,0,0.0,0.0,7.0,1.0,1.0,-240.0,0.0,42.0,Starter
26279,2022-03,4273986,MarketingHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,3,0,0.0,0.0,5.0,1.0,1.0,-50.0,0.0,48.0,Starter
26280,2022-03,4280619,MarketingHub,31,1,667.2,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,0,0,0.0,0.0,15.0,0.0,1.0,-667.2,1.0,43.0,Professional
26281,2022-03,4280619,SalesHub,31,1,240.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,0,0,0.0,0.0,15.0,0.0,1.0,-240.0,3.0,43.0,Professional
26282,2022-03,4280619,ServiceHub,31,1,192.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,0,0,0.0,0.0,15.0,0.0,1.0,-192.0,0.0,17.0,Professional
26283,2022-03,4283309,MarketingHub,22,10,50.0,early_cancel,EMEA,EMEA CST,EMEA CST,No,26 to 200,50.0,0,4,0.0,9.0,9.0,1.0,1.0,-50.0,1.0,5.0,Starter
26284,2022-03,4285919,MarketingHub,31,1,470.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,3,1,0.0,0.0,13.0,1.0,1.0,-470.0,0.0,48.0,Professional
26285,2022-03,4285919,SalesHub,31,1,188.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,3,1,0.0,0.0,13.0,1.0,1.0,-188.0,1.0,48.0,Professional
26286,2022-03,4286211,MarketingHub,31,1,760.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,200.0,3,0,0.0,3.0,3.0,1.0,1.0,-760.0,0.0,48.0,Professional
26287,2022-03,4288980,MarketingHub,31,1,24.53,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,25.0,0,0,0.0,0.0,2.0,1.0,1.0,-24.53,1.0,1.0,Starter
26288,2022-03,4293940,MarketingHub,31,1,89.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,1,0.0,2.0,5.0,1.0,1.0,-89.0,0.0,12.0,Professional
26289,2022-03,4293940,SalesHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,1,0.0,2.0,5.0,1.0,1.0,-50.0,2.0,12.0,Professional
26290,2022-03,4305776,MarketingHub,31,1,133.33,prior_cancel,EMEA,EMEA CST,EMEA CST,No,26 to 200,200.0,3,0,0.0,0.0,6.0,1.0,1.0,-133.33,0.0,48.0,Starter
26291,2022-03,4311232,MarketingHub,31,1,3592.38,prior_cancel,APAC,ANZ MM/CORP,ADAMSON,No,26 to 200,50.0,4,2,0.0,0.0,25.0,1.0,1.0,-3592.38,4.0,48.0,Enterprise
26292,2022-03,4311232,SalesHub,31,1,624.76,prior_cancel,APAC,ANZ MM/CORP,ADAMSON,No,26 to 200,50.0,4,2,0.0,0.0,25.0,1.0,1.0,-624.76,4.0,48.0,Professional
26293,2022-03,4316287,MarketingHub,31,1,712.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,4,0,0.0,2.0,14.0,1.0,0.0,0.0,4.0,48.0,Professional
26294,2022-03,4326013,MarketingHub,29,3,300.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,3,0,0.0,0.0,3.0,0.0,1.0,-300.0,0.0,49.0,Basic
26295,2022-03,4327329,MarketingHub,31,1,1143.03,prior_cancel,APAC,APAC CC,SYD SP,No,1 to 25,25.0,4,0,0.0,3.0,10.0,1.0,1.0,-1143.03,1.0,48.0,Professional
26296,2022-03,4329889,MarketingHub,24,8,1186.448,early_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,4,0,0.0,0.0,5.0,1.0,1.0,-1186.448,2.0,48.0,Enterprise
26297,2022-03,4341689,MarketingHub,31,1,64.0,prior_cancel,EMEA,EMEA CST,EMEA CST,No,26 to 200,200.0,3,0,0.0,0.0,9.0,1.0,1.0,-64.0,0.0,48.0,Starter
26298,2022-03,4345188,MarketingHub,31,1,1451.2,prior_cancel,EMEA,UKI MM/CORP,CARROLL,No,26 to 200,200.0,3,0,0.0,10.0,11.0,1.0,1.0,-1451.2,1.0,48.0,Professional
26299,2022-03,4345188,ServiceHub,31,1,67.2,prior_cancel,EMEA,UKI MM/CORP,CARROLL,No,26 to 200,200.0,3,0,0.0,10.0,11.0,1.0,1.0,-67.2,0.0,36.0,Starter
26300,2022-03,4346131,MarketingHub,31,1,510.0,prior_cancel,NAM,CORE CC AMER,BAILEY,Yes,201 or Above,1000.0,4,1,0.0,0.0,21.0,1.0,0.0,0.0,3.0,48.0,Professional
26301,2022-03,4346131,SalesHub,31,1,60.0,prior_cancel,NAM,CORE CC AMER,BAILEY,Yes,201 or Above,1000.0,4,1,0.0,0.0,21.0,1.0,0.0,0.0,2.0,38.0,Starter
26302,2022-03,4351004,MarketingHub,31,1,1154.76,prior_cancel,APAC,ANZ SMB,BUSHELL,No,1 to 25,5.0,4,3,0.0,0.0,26.0,1.0,0.0,0.0,4.0,24.0,Professional
26303,2022-03,4351004,SalesHub,31,1,823.81,prior_cancel,APAC,ANZ SMB,BUSHELL,No,1 to 25,5.0,4,3,0.0,0.0,26.0,1.0,0.0,0.0,4.0,48.0,Enterprise
26304,2022-03,4355458,MarketingHub,25,7,90.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,4,0,0.0,0.0,16.0,1.0,1.0,-90.0,0.0,48.0,Starter
26305,2022-03,4357420,MarketingHub,31,1,731.07,prior_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,5.0,4,2,0.0,1.0,22.0,1.0,1.0,-731.07,1.0,48.0,Professional
26306,2022-03,4357420,SalesHub,31,1,43.43,prior_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,5.0,4,2,0.0,1.0,22.0,1.0,1.0,-43.43,1.0,47.0,Starter
26307,2022-03,4357420,ServiceHub,31,1,328.57,prior_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,5.0,4,2,0.0,1.0,22.0,1.0,1.0,-328.57,0.0,38.0,Professional
26308,2022-03,4357597,MarketingHub,31,1,3722.664,prior_cancel,APAC,ANZ SMB,BUSHELL,No,1 to 25,10.0,4,1,0.0,1.0,31.0,1.0,1.0,-3722.664,4.0,48.0,Professional
26309,2022-03,4357597,SalesHub,31,1,42.312,prior_cancel,APAC,ANZ SMB,BUSHELL,No,1 to 25,10.0,4,1,0.0,1.0,31.0,1.0,1.0,-42.312,3.0,48.0,Starter
26310,2022-03,4357597,ServiceHub,31,1,547.62,prior_cancel,APAC,ANZ SMB,BUSHELL,No,1 to 25,10.0,4,1,0.0,1.0,31.0,1.0,1.0,-547.62,2.0,24.0,Professional
26311,2022-03,4358532,MarketingHub,31,1,61.33,prior_cancel,EMEA,BENELUX,BOMZE,No,1 to 25,10.0,2,0,0.0,0.0,3.0,1.0,1.0,-61.33,0.0,48.0,Starter
26312,2022-03,4358740,MarketingHub,31,1,1053.44,prior_cancel,EMEA,UKI MM,LOWRY,No,26 to 200,50.0,3,0,0.0,0.0,15.0,1.0,1.0,-1053.44,1.0,48.0,Professional
26313,2022-03,4363732,MarketingHub,28,4,80.0,early_cancel,EMEA,EMEA CST,EMEA CST,No,26 to 200,50.0,3,4,0.0,0.0,11.0,0.0,0.0,0.0,0.0,15.0,Starter
26314,2022-03,4363732,SalesHub,28,4,400.0,early_cancel,EMEA,EMEA CST,EMEA CST,No,26 to 200,50.0,3,4,0.0,0.0,11.0,0.0,0.0,0.0,3.0,15.0,Professional
26315,2022-03,4368211,MarketingHub,31,1,4105.54,prior_cancel,EMEA,UKI MM,LOWRY,No,26 to 200,200.0,4,0,1.0,4.0,6.0,1.0,0.0,0.0,3.0,48.0,Enterprise
26316,2022-03,4369631,MarketingHub,31,1,147.2,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,25.0,2,0,0.0,3.0,5.0,1.0,1.0,-147.2,0.0,24.0,Starter
26317,2022-03,4373137,MarketingHub,23,9,67.2,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,4,3,0.0,3.0,28.0,1.0,1.0,-67.2,2.0,48.0,Starter
26318,2022-03,4373137,SalesHub,31,1,972.0,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,4,3,0.0,3.0,28.0,1.0,0.0,0.0,4.0,48.0,Professional
26319,2022-03,4373282,MarketingHub,1,31,109.77,late_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,25.0,2,2,0.0,4.0,15.0,0.0,1.0,-109.77,0.0,48.0,Professional
26320,2022-03,4373282,SalesHub,1,31,73.33,late_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,25.0,2,2,0.0,4.0,15.0,0.0,1.0,-73.33,0.0,41.0,Professional
26321,2022-03,4373282,ServiceHub,1,31,6.13,late_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,25.0,2,2,0.0,4.0,15.0,0.0,1.0,-6.13,0.0,11.0,Starter
26322,2022-03,4374352,MarketingHub,15,17,760.0,early_cancel,APAC,ASIA CSM,SING DIRECT,Yes,201 or Above,500.0,4,0,0.0,0.0,7.0,1.0,1.0,-760.0,1.0,48.0,Professional
26323,2022-03,4377738,MarketingHub,31,1,584.98,prior_cancel,APAC,JPN,JPN DIRECT,No,26 to 200,50.0,4,1,2.0,1.0,11.0,1.0,1.0,-584.98,3.0,48.0,Professional
26324,2022-03,4377738,SalesHub,31,1,279.99,prior_cancel,APAC,JPN,JPN DIRECT,No,26 to 200,50.0,4,1,2.0,1.0,11.0,1.0,1.0,-279.99,4.0,48.0,Professional
26325,2022-03,4377738,ServiceHub,31,1,299.99,prior_cancel,APAC,JPN,JPN DIRECT,No,26 to 200,50.0,4,1,2.0,1.0,11.0,1.0,1.0,-299.99,1.0,29.0,Professional
26326,2022-03,4386069,MarketingHub,14,18,252.0,early_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,3,0,0.0,0.0,9.0,1.0,1.0,-252.0,0.0,48.0,Starter
26327,2022-03,4393817,MarketingHub,29,3,700.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,2,0,0.0,0.0,1.0,1.0,1.0,-700.0,0.0,48.0,Basic
26328,2022-03,4401613,MarketingHub,31,1,840.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,3,0,0.0,2.0,17.0,1.0,1.0,-840.0,0.0,48.0,Professional
26329,2022-03,4408273,MarketingHub,31,1,840.0,prior_cancel,NAM,CORE CC AMER,BAILEY,Yes,1 to 25,10.0,4,0,0.0,1.0,3.0,1.0,1.0,-840.0,1.0,48.0,Professional
26330,2022-03,4409144,MarketingHub,31,1,760.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,200.0,3,0,0.0,1.0,3.0,1.0,1.0,-760.0,0.0,48.0,Professional
26331,2022-03,4409728,MarketingHub,31,1,695.0,prior_cancel,NAM,SMB,POLMONARI,No,1 to 25,25.0,4,1,1.0,7.0,16.0,1.0,0.0,0.0,1.0,46.0,Professional
26332,2022-03,4415554,MarketingHub,28,4,33.6,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,2,2,0.0,0.0,3.0,0.0,1.0,-33.6,0.0,13.0,Starter
26333,2022-03,4415554,SalesHub,28,4,50.4,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,2,2,0.0,0.0,3.0,0.0,1.0,-50.4,1.0,13.0,Starter
26334,2022-03,4415554,ServiceHub,28,4,33.6,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,2,2,0.0,0.0,3.0,0.0,1.0,-33.6,0.0,13.0,Starter
26335,2022-03,4419439,MarketingHub,31,1,35.0,prior_cancel,NAM,NAM CST,CST,Yes,1 to 25,10.0,3,0,0.0,0.0,2.0,1.0,1.0,-35.0,0.0,42.0,Starter
26336,2022-03,4424906,MarketingHub,31,1,600.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,200.0,4,0,0.0,0.0,6.0,1.0,1.0,-600.0,0.0,48.0,Basic
26337,2022-03,4428326,MarketingHub,31,1,60.48,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,3,0,0.0,0.0,6.0,1.0,1.0,-60.48,0.0,47.0,Starter
26338,2022-03,4430650,MarketingHub,31,1,550.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,4,0,0.0,0.0,11.0,1.0,1.0,-550.0,1.0,24.0,Professional
26339,2022-03,4436489,MarketingHub,31,1,1125.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,25.0,4,0,4.0,1.0,10.0,1.0,1.0,-1125.0,4.0,48.0,Professional
26340,2022-03,4437599,MarketingHub,31,1,862.5,prior_cancel,NAM,NAM CST,CST,No,1 to 25,25.0,4,4,0.0,1.0,22.0,1.0,1.0,-862.5,3.0,36.0,Professional
26341,2022-03,4439511,MarketingHub,31,1,2384.0,prior_cancel,NAM,CORP,KOROSEC,No,1 to 25,25.0,4,0,1.0,1.0,18.0,1.0,1.0,-2384.0,1.0,48.0,Enterprise
26342,2022-03,4458279,MarketingHub,18,14,1085.272,early_cancel,EMEA,EMEA CST,EMEA CST,Yes,1 to 25,10.0,4,2,0.0,0.0,30.0,1.0,0.0,0.0,4.0,43.0,Professional
26343,2022-03,4458279,SalesHub,18,14,337.92,early_cancel,EMEA,EMEA CST,EMEA CST,Yes,1 to 25,10.0,4,2,0.0,0.0,30.0,1.0,1.0,-337.92,4.0,43.0,Professional
26344,2022-03,4465046,MarketingHub,15,17,1568.0,early_cancel,NAM,SMB,RUSSELL,Yes,1 to 25,10.0,4,0,0.0,1.0,10.0,1.0,1.0,-1568.0,3.0,46.0,Professional
26345,2022-03,4478094,MarketingHub,16,16,16.67,early_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,10.0,3,2,0.0,0.0,5.0,1.0,1.0,-16.67,1.0,12.0,Starter
26346,2022-03,4478094,SalesHub,16,16,16.67,early_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,10.0,3,2,0.0,0.0,5.0,1.0,1.0,-16.67,3.0,12.0,Starter
26347,2022-03,4478094,ServiceHub,16,16,16.67,early_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,10.0,3,2,0.0,0.0,5.0,1.0,1.0,-16.67,1.0,12.0,Starter
26348,2022-03,4502172,MarketingHub,11,21,975.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,3,3,0.0,0.0,24.0,0.0,1.0,-975.0,0.0,30.0,Professional
26349,2022-03,4512207,MarketingHub,31,1,16.67,prior_cancel,NAM,NAM CST,CST,No,26 to 200,200.0,3,1,0.0,0.0,6.0,1.0,1.0,-16.67,0.0,46.0,Starter
26350,2022-03,4512207,SalesHub,31,1,83.34,prior_cancel,NAM,NAM CST,CST,No,26 to 200,200.0,3,1,0.0,0.0,6.0,1.0,1.0,-83.34,2.0,47.0,Starter
26351,2022-03,4512207,ServiceHub,31,1,16.67,prior_cancel,NAM,NAM CST,CST,No,26 to 200,200.0,3,1,0.0,0.0,6.0,1.0,1.0,-16.67,0.0,12.0,Starter
26352,2022-03,4517751,MarketingHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,4,3,0.0,0.0,3.0,1.0,1.0,-50.0,1.0,7.0,Starter
26353,2022-03,4517970,MarketingHub,31,1,764.63,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,1,0.0,3.0,12.0,1.0,1.0,-764.63,0.0,12.0,Professional
26354,2022-03,4517970,SalesHub,31,1,335.37,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,1,0.0,3.0,12.0,1.0,1.0,-335.37,1.0,12.0,Professional
26355,2022-03,4521144,MarketingHub,31,1,1342.0,prior_cancel,NAM,CORP,SURESH,No,201 or Above,1000.0,4,1,0.0,4.0,29.0,1.0,1.0,-1342.0,0.0,25.0,Enterprise
26356,2022-03,4521144,SalesHub,31,1,576.0,prior_cancel,NAM,CORP,SURESH,No,201 or Above,1000.0,4,1,0.0,4.0,29.0,1.0,1.0,-576.0,1.0,38.0,Enterprise
26357,2022-03,4522458,MarketingHub,31,1,49.07,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,3,0,0.0,0.0,6.0,1.0,1.0,-49.07,0.0,24.0,Starter
26358,2022-03,4548161,MarketingHub,31,1,1450.0,prior_cancel,NAM,MID-MARKET,BRANDON,No,26 to 200,200.0,4,1,0.0,2.0,6.0,1.0,1.0,-1450.0,1.0,46.0,Professional
